index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year,logage
679,NA,NA,NA,NA,NA,months,1,0.25,NA,NA,NA,NA,NA,no,yes,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,no,NA,NA,yes,yes,NA,NA,NA,NA,NA,4,yes,NA,NA,7,good,no,NA,Sululta,NA,NA,NA,NA,NA,Twice/day,yes milk,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,no,no,no,NA,no,NA,NA,no,NA,NA,NA,1,NA,no,no,no,no,NA,Peri-urban,NA,NA,NA,NA,NA,NA,NA,adequate,NA,NA,adequate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,no,no,no,no,no,Live Cover,no,NA,RID,NA,day,normal,NA,no,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3862943611198906
680,NA,NA,NA,NA,NA,months,2,0.5,NA,NA,NA,NA,NA,no,no,yes,In barn,Holstein,Improved/Crossbred,NA,yes,no,no,NA,NA,yes,yes,NA,NA,NA,NA,NA,5,yes,2,NA,7,poor,no,NA,Sululta,NA,NA,NA,NA,NA,more than twice a day,yes milk,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,no,no,no,NA,no,NA,NA,no,NA,NA,NA,2,NA,no,no,no,no,NA,Peri-urban,NA,NA,NA,NA,NA,NA,NA,failure,507.692,NA,failure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NA,no,no,no,no,no,Live Cover,no,NA,RID,NA,night,assisted/dystocia,NA,no,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6931471805599453
681,NA,NA,NA,NA,NA,months,24,6,NA,NA,Depressed/Lethargic,NA,NA,yes,yes,yes,In barn,NA,Local,NA,no,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,8,yes,2,NA,1.5,good,no,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,Emaciated,NA,64,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Mixed-crop,NA,39.6,3,24,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,depressed,no,yes,no,no,no,Live Cover,yes,once a day,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,7,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.791759469228055
682,NA,NA,NA,NA,NA,months,4,1,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,no,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,7,yes,2,NA,2.5,good,no,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,48,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,39.1,2,32,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,7,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,0
683,NA,NA,NA,NA,NA,months,12,3,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,no,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,12,yes,2,NA,1.5,good,no,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,less than half liter,NA,NA,52,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Mixed-crop,NA,37.9,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,7,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.0986122886681098
684,NA,NA,NA,NA,NA,months,4,1,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,no,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,6,yes,2,NA,2,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,52,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,37.6,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,7,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,0
685,NA,NA,NA,NA,NA,months,8,2,NA,NA,Depressed/Lethargic,NA,NA,no,no,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,7,yes,2,NA,1.5,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,less than half liter,Emaciated,NA,52,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,36.7,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,depressed,no,yes,no,no,no,Live Cover,yes,once a day,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,10,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,0.6931471805599453
686,0,NA,NA,NA,NA,months,72,18,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,5,NA,NA,NA,NA,NA,NA,NA,Dalocha,0,NA,0,NA,no,NA,not fed milk or milk replacer,NA,NA,NA,NA,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Mixed-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,2.8903717578961645
687,0,NA,NA,NA,NA,months,72,18,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,5,no,NA,NA,NA,NA,NA,NA,Dalocha,0,NA,0,NA,no,NA,not fed milk or milk replacer,NA,NA,NA,NA,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Mixed-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,2.8903717578961645
688,NA,NA,NA,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,8,yes,2,NA,2,good,no,NA,Dalocha,NA,0,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,37,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,7,8,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.791759469228055
689,NA,NA,NA,NA,NA,months,6,1.5,NA,NA,Bright/Alert,NA,NA,yes,yes,no,In barn,NA,Improved/Crossbred,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,7,yes,5,NA,10,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,38.2,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Artificial Insemination,yes,NA,NA,NA,day,normal,NA,no,yes,twice a day,yes,no,NA,NA,NA,NA,NA,10,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,0.4054651081081644
690,NA,NA,NA,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Improved/Crossbred,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,6,yes,5,NA,8,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,36.9,2,24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Artificial Insemination,yes,twice a day,NA,NA,day,normal,NA,no,yes,twice a day,yes,no,NA,NA,NA,NA,NA,10,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.791759469228055
691,NA,NA,NA,NA,NA,months,14,3.5,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,NA,yes,2,NA,1.8,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,NA,NA,no,no,no,no,no,Mixed-crop,NA,38.6,1,20,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,night,NA,NA,NA,yes,once a day,yes,no,NA,NA,NA,NA,NA,7,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.252762968495368
692,NA,NA,NA,NA,NA,months,18,4.5,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,NA,yes,2,NA,1.5,good,no,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,less than half liter,NA,NA,60,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,NA,NA,no,no,no,no,no,Mixed-crop,NA,38,0,32,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,assisted/dystocia,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,NA,9,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.5040773967762742
693,NA,NA,NA,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,NA,yes,2,NA,1.5,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,80,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,NA,NA,no,no,no,no,no,Mixed-crop,NA,38,0,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,NA,10,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.3862943611198906
694,NA,NA,NA,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,NA,NA,NA,NA,8,yes,2,NA,2,good,no,NA,Dalocha,NA,1,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,NA,normal,NA,NA,NA,NA,yes,no,no,Oxy tetracycline 20% injection,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,37.7,0,32,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,Live Cover,yes,twice a day,NA,NA,day,assisted/dystocia,NA,no,yes,once a day,yes,no,1 time per Day,NA,a little amount of comercial concentrate,NA,8,8,NA,"Wheat, maize, sorgum residue & grass hay residue as addlib",NA,NA,1.3862943611198906
695,0,NA,NA,NA,NA,months,20,5,NA,NA,Bright/Alert,NA,NA,no,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,7,yes,2,NA,1.5,good,NA,NA,Dalocha,0,NA,0,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,64,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,38.2,0,36,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,assisted/dystocia,NA,no,yes,once a day,no,no,NA,NA,NA,NA,8,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.6094379124341003
696,0,NA,NA,no,NA,months,14,3.5,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,8,yes,2,NA,1.75,NA,NA,NA,Dalocha,0,NA,0,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,76,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,38.2,0,24,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,once a day,NA,NA,night,assisted/dystocia,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,8,9,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat,maize,sorgum residue & grass hay residue as as addlib",no,NA,1.252762968495368
697,0,NA,NA,NA,NA,months,4,1,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,yes,NA,6,yes,2,NA,0.75,good,NA,NA,Dalocha,0,NA,0,NA,no,Twice/day,yes milk,half to 1 liter,Emaciated,NA,84,no,0,normal,abnormal gait,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,38.7,1,26,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,0,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,inside twiching of hind legs & abnormal gait,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,8,9,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,0
698,0,NA,NA,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,8,yes,2,NA,0.75,good,NA,NA,Dalocha,0,NA,0,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,78,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Mixed-crop,NA,38.4,1,32,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,night,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,NA,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.791759469228055
699,0,NA,NA,NA,NA,months,20,5,NA,NA,Depressed/Lethargic,NA,NA,no,no,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,7,yes,2,NA,1.5,good,NA,NA,Dalocha,0,NA,0,NA,no,Twice/day,yes milk,less than half liter,Emaciated,NA,68,no,NA,normal,NA,NA,NA,NA,no,no,no,NA,no,NA,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,37.9,0,24,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,depressed,no,yes,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,no,no,NA,NA,NA,NA,7,8,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.6094379124341003
700,0,NA,NA,NA,NA,months,18,4.5,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,6,yes,2,NA,1,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,less than half liter,NA,NA,60,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,38.7,1,32,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,night,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,5,8,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.5040773967762742
701,0,NA,NA,NA,NA,months,14,3.5,NA,NA,Bright/Alert,NA,NA,no,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,6,yes,2,NA,1,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,less than half liter,NA,NA,52,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,37.7,0,32,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,NA,2,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,shefering,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,5,8,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.252762968495368
702,0,NA,NA,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,no,no,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,7,yes,2,NA,1.5,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,Emaciated,NA,60,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,37.8,0,36,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,night,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,0,8,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.3862943611198906
703,0,NA,NA,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,NA,yes,2,NA,1.75,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,85,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,NA,NA,no,no,no,no,no,Mixed-crop,NA,38.9,2,28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,assisted/dystocia,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,8,7,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,0.6931471805599453
704,0,NA,NA,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,yes,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,6,yes,2,NA,1.75,good,NA,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,68,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Mixed-crop,NA,39.4,3,24,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,NA,NA,day,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,8,5,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,0.6931471805599453
705,0,NA,NA,NA,NA,months,16,4,NA,NA,Depressed/Lethargic,NA,NA,no,yes,yes,In barn,NA,Local,NA,yes,yes,yes,NA,NA,yes,yes,NA,0,no,no,NA,7,yes,2,NA,1,good,no,NA,Dalocha,NA,NA,NA,NA,no,Twice/day,yes milk,half to 1 liter,NA,NA,68,no,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Mixed-crop,NA,39.6,3,28,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,1,0,NA,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,weakness,no,yes,no,no,no,Live Cover,yes,once a day,NA,NA,day,normal,NA,no,yes,once a day,yes,no,NA,NA,NA,NA,8,8,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,NA,1.3862943611198906
